Zipcode;State;City;ZipCodeType;LocationType
65809;MO;SPRINGFIELD;STANDARD;PRIMARY
65810;MO;SPRINGFIELD;STANDARD;PRIMARY
65814;MO;SPRINGFIELD;PO BOX;PRIMARY
65817;MO;SPRINGFIELD;PO BOX;PRIMARY
65890;MO;SPRINGFIELD;UNIQUE;PRIMARY
65890;MO;BRM SPRINGFIELD;UNIQUE;NOT ACCEPTABLE
65897;MO;SPRINGFIELD;UNIQUE;PRIMARY
65897;MO;MISSOURI STATE UNIVERSITY;UNIQUE;NOT ACCEPTABLE
65897;MO;SMSU;UNIQUE;NOT ACCEPTABLE
65897;MO;SW MO STATE;UNIQUE;NOT ACCEPTABLE
65898;MO;SPRINGFIELD;UNIQUE;PRIMARY
65898;MO;BASS PRO SHOPS;UNIQUE;NOT ACCEPTABLE
65899;MO;SPRINGFIELD;UNIQUE;PRIMARY
65899;MO;AMERICAN NAT PROP & CASUALTY;UNIQUE;NOT ACCEPTABLE
65755;MO;SQUIRES;STANDARD;PRIMARY
64489;MO;STANBERRY;STANDARD;PRIMARY
64853;MO;NEWTONIA;PO BOX;PRIMARY
64853;MO;NEOSHO;PO BOX;ACCEPTABLE
64866;MO;STARK CITY;STANDARD;PRIMARY
63877;MO;STEELE;STANDARD;PRIMARY
65565;MO;STEELVILLE;STANDARD;PRIMARY
65565;MO;BERRYMAN;STANDARD;ACCEPTABLE
65565;MO;COURTOIS;STANDARD;ACCEPTABLE
65566;MO;VIBURNUM;STANDARD;PRIMARY
65566;MO;STEELVILLE;STANDARD;ACCEPTABLE
64867;MO;STELLA;STANDARD;PRIMARY
64490;MO;STEWARTSVILLE;STANDARD;PRIMARY
64490;MO;HEMPLE;STANDARD;ACCEPTABLE
65607;MO;CAPLINGER MILLS;PO BOX;PRIMARY
65607;MO;CAPLINGER MLS;PO BOX;ACCEPTABLE
65785;MO;STOCKTON;STANDARD;PRIMARY
65756;MO;STOTTS CITY;STANDARD;PRIMARY
65756;MO;VINEYARD;STANDARD;NOT ACCEPTABLE
65567;MO;STOUTLAND;STANDARD;PRIMARY
65757;MO;STRAFFORD;STANDARD;PRIMARY
64090;MO;STRASBURG;PO BOX;PRIMARY
63782;MO;STURDIVANT;STANDARD;PRIMARY
65570;MO;SUCCESS;STANDARD;PRIMARY
65571;MO;SUMMERSVILLE;STANDARD;PRIMARY
64681;MO;SUMNER;STANDARD;PRIMARY
63878;MO;TALLAPOOSA;PO BOX;PRIMARY
65759;MO;TANEYVILLE;STANDARD;PRIMARY
64491;MO;TARKIO;STANDARD;PRIMARY
65760;MO;TECUMSEH;STANDARD;PRIMARY
65760;MO;SYCAMORE;STANDARD;ACCEPTABLE
65791;MO;THAYER;STANDARD;PRIMARY
65761;MO;THEODOSIA;STANDARD;PRIMARY
65761;MO;DUGGINSVILLE;STANDARD;ACCEPTABLE
65761;MO;LONGRUN;STANDARD;NOT ACCEPTABLE
65761;MO;OCIE;STANDARD;NOT ACCEPTABLE
65762;MO;THORNFIELD;STANDARD;PRIMARY
65762;MO;NOTTINGHILL;STANDARD;ACCEPTABLE
63674;MO;TIFF;PO BOX;PRIMARY
64868;MO;TIFF CITY;PO BOX;PRIMARY
64682;MO;TINA;STANDARD;PRIMARY
64683;MO;TRENTON;STANDARD;PRIMARY
64492;MO;TRIMBLE;STANDARD;PRIMARY
65764;MO;TUNAS;STANDARD;PRIMARY
65765;MO;TURNERS;PO BOX;PRIMARY
64493;MO;TURNEY;STANDARD;PRIMARY
64494;MO;UNION STAR;STANDARD;PRIMARY
65767;MO;URBANA;STANDARD;PRIMARY
64788;MO;URICH;STANDARD;PRIMARY
64788;MO;HARTWELL;STANDARD;NOT ACCEPTABLE
64686;MO;UTICA;PO BOX;PRIMARY
63965;MO;VAN BUREN;STANDARD;PRIMARY
63965;MO;CHICOPEE;STANDARD;NOT ACCEPTABLE
63965;MO;EASTWOOD;STANDARD;NOT ACCEPTABLE
63965;MO;GARWOOD;STANDARD;NOT ACCEPTABLE
63965;MO;HOUSE CREEK;STANDARD;NOT ACCEPTABLE
63965;MO;SOUTH VAN BUREN;STANDARD;NOT ACCEPTABLE
63784;MO;VANDUSER;PO BOX;PRIMARY
65769;MO;VERONA;STANDARD;PRIMARY
65580;MO;VICHY;STANDARD;PRIMARY
65582;MO;VIENNA;STANDARD;PRIMARY
63675;MO;VULCAN;STANDARD;PRIMARY
64869;MO;WACO;PO BOX;PRIMARY
64092;MO;WALDRON;PO BOX;PRIMARY
64790;MO;WALKER;STANDARD;PRIMARY
65770;MO;WALNUT GROVE;STANDARD;PRIMARY
65771;MO;WALNUT SHADE;STANDARD;PRIMARY
63966;MO;WAPPAPELLO;STANDARD;PRIMARY
63879;MO;WARDELL;STANDARD;PRIMARY
63879;MO;HOMESTOWN;STANDARD;ACCEPTABLE
64093;MO;WARRENSBURG;STANDARD;PRIMARY
65772;MO;WASHBURN;STANDARD;PRIMARY
65773;MO;WASOLA;STANDARD;PRIMARY
65773;MO;SOUDER;STANDARD;ACCEPTABLE
64096;MO;WAVERLY;STANDARD;PRIMARY
65583;MO;WAYNESVILLE;STANDARD;PRIMARY
65583;MO;BUCKHORN;STANDARD;NOT ACCEPTABLE
64497;MO;WEATHERBY;STANDARD;PRIMARY
65774;MO;WEAUBLEAU;STANDARD;PRIMARY
64870;MO;WEBB CITY;STANDARD;PRIMARY
64097;MO;WELLINGTON;STANDARD;PRIMARY
64873;MO;WENTWORTH;STANDARD;PRIMARY
65586;MO;WESCO;PO BOX;PRIMARY
64498;MO;WESTBORO;STANDARD;PRIMARY
64098;MO;WESTON;STANDARD;PRIMARY
65775;MO;WEST PLAINS;STANDARD;PRIMARY
65775;MO;LANTON;STANDARD;NOT ACCEPTABLE
65776;MO;SOUTH FORK;STANDARD;PRIMARY
65776;MO;WEST PLAINS;STANDARD;ACCEPTABLE
65776;MO;W PLAINS;STANDARD;NOT ACCEPTABLE
65779;MO;WHEATLAND;STANDARD;PRIMARY
65779;MO;GALMEY;STANDARD;NOT ACCEPTABLE
64874;MO;WHEATON;PO BOX;PRIMARY
64688;MO;WHEELING;STANDARD;PRIMARY
63880;MO;WHITEOAK;PO BOX;PRIMARY
63785;MO;WHITEWATER;STANDARD;PRIMARY
65781;MO;WILLARD;STANDARD;PRIMARY
63967;MO;WILLIAMSVILLE;STANDARD;PRIMARY
65793;MO;WILLOW SPRINGS;STANDARD;PRIMARY
65793;MO;WILLOW SPGS;STANDARD;ACCEPTABLE
65588;MO;WINONA;STANDARD;PRIMARY
64689;MO;WINSTON;STANDARD;PRIMARY
63881;MO;WOLF ISLAND;PO BOX;PRIMARY
64499;MO;WORTH;STANDARD;PRIMARY
63882;MO;WYATT;PO BOX;PRIMARY
63787;MO;ZALMA;STANDARD;PRIMARY
63787;MO;ARAB;STANDARD;ACCEPTABLE
65784;MO;ZANONI;STANDARD;PRIMARY
51521;IA;AVOCA;STANDARD;PRIMARY
51630;IA;BLANCHARD;STANDARD;PRIMARY
51647;IA;NORTHBORO;STANDARD;PRIMARY
51523;IA;BLENCOE;STANDARD;PRIMARY
51631;IA;BRADDYVILLE;STANDARD;PRIMARY
51525;IA;CARSON;STANDARD;PRIMARY
51632;IA;CLARINDA;STANDARD;PRIMARY
51636;IA;COIN;STANDARD;PRIMARY
51637;IA;COLLEGE SPRINGS;PO BOX;PRIMARY
51637;IA;COLLEGE SPRGS;PO BOX;ACCEPTABLE
51501;IA;COUNCIL BLUFFS;STANDARD;PRIMARY
51501;IA;COUNCIL BLFS;STANDARD;ACCEPTABLE
51501;IA;MANAWA;STANDARD;ACCEPTABLE
51501;IA;CO BLUFFS;STANDARD;NOT ACCEPTABLE
51502;IA;COUNCIL BLUFFS;PO BOX;PRIMARY
51502;IA;COUNCIL BLFS;PO BOX;ACCEPTABLE
51502;IA;CO BLUFFS;PO BOX;NOT ACCEPTABLE
51503;IA;COUNCIL BLUFFS;STANDARD;PRIMARY
51503;IA;COUNCIL BLFS;STANDARD;ACCEPTABLE
51503;IA;CO BLUFFS;STANDARD;NOT ACCEPTABLE
51526;IA;CRESCENT;STANDARD;PRIMARY
51542;IA;HONEY CREEK;STANDARD;PRIMARY
51527;IA;DEFIANCE;STANDARD;PRIMARY
51520;IA;ARION;STANDARD;PRIMARY
51528;IA;DOW CITY;STANDARD;PRIMARY
51528;IA;BUCK GROVE;STANDARD;NOT ACCEPTABLE
51529;IA;DUNLAP;STANDARD;PRIMARY
51530;IA;EARLING;STANDARD;PRIMARY
51531;IA;ELK HORN;STANDARD;PRIMARY
51532;IA;ELLIOTT;STANDARD;PRIMARY
51533;IA;EMERSON;STANDARD;PRIMARY
51638;IA;ESSEX;STANDARD;PRIMARY
51645;IA;IMOGENE;STANDARD;PRIMARY
51639;IA;FARRAGUT;STANDARD;PRIMARY
51534;IA;GLENWOOD;STANDARD;PRIMARY
51535;IA;GRISWOLD;STANDARD;PRIMARY
51640;IA;HAMBURG;STANDARD;PRIMARY
51536;IA;HANCOCK;STANDARD;PRIMARY
51537;IA;HARLAN;STANDARD;PRIMARY
51537;IA;TENNANT;STANDARD;ACCEPTABLE
51593;IA;HARLAN;PO BOX;PRIMARY
51540;IA;HASTINGS;STANDARD;PRIMARY
51543;IA;KIMBALLTON;STANDARD;PRIMARY
51544;IA;LEWIS;STANDARD;PRIMARY
51546;IA;LOGAN;STANDARD;PRIMARY
51550;IA;MAGNOLIA;STANDARD;PRIMARY
51550;IA;LOGAN;STANDARD;NOT ACCEPTABLE
51541;IA;HENDERSON;STANDARD;PRIMARY
51549;IA;MACEDONIA;STANDARD;PRIMARY
51551;IA;MALVERN;STANDARD;PRIMARY
51552;IA;MARNE;STANDARD;PRIMARY
51553;IA;MINDEN;STANDARD;PRIMARY
51554;IA;MINEOLA;PO BOX;PRIMARY
51555;IA;MISSOURI VALLEY;STANDARD;PRIMARY
51555;IA;MISSOURI VLY;STANDARD;ACCEPTABLE
51555;IA;MO VALLEY;STANDARD;ACCEPTABLE
51556;IA;MODALE;STANDARD;PRIMARY
51545;IA;LITTLE SIOUX;STANDARD;PRIMARY
51557;IA;MONDAMIN;STANDARD;PRIMARY
51558;IA;MOORHEAD;STANDARD;PRIMARY
51559;IA;NEOLA;STANDARD;PRIMARY
51646;IA;NEW MARKET;STANDARD;PRIMARY
51560;IA;OAKLAND;STANDARD;PRIMARY
51561;IA;PACIFIC JUNCTION;STANDARD;PRIMARY
51561;IA;PACIFIC JCT;STANDARD;ACCEPTABLE
51562;IA;PANAMA;STANDARD;PRIMARY
51578;IA;WESTPHALIA;PO BOX;PRIMARY
51578;IA;PANAMA;PO BOX;NOT ACCEPTABLE
51648;IA;PERCIVAL;STANDARD;PRIMARY
51563;IA;PERSIA;STANDARD;PRIMARY
51564;IA;PISGAH;STANDARD;PRIMARY
51565;IA;PORTSMOUTH;STANDARD;PRIMARY
51649;IA;RANDOLPH;STANDARD;PRIMARY
51566;IA;RED OAK;STANDARD;PRIMARY
51591;IA;RED OAK;PO BOX;PRIMARY
51650;IA;RIVERTON;STANDARD;PRIMARY
51651;IA;SHAMBAUGH;PO BOX;PRIMARY
51570;IA;SHELBY;STANDARD;PRIMARY
51601;IA;SHENANDOAH;STANDARD;PRIMARY
51602;IA;SHENANDOAH;UNIQUE;PRIMARY
51602;IA;HENRY FIELD SEED;UNIQUE;NOT ACCEPTABLE
51603;IA;SHENANDOAH;UNIQUE;PRIMARY
51603;IA;EARL MAY SEED;UNIQUE;NOT ACCEPTABLE
51652;IA;SIDNEY;STANDARD;PRIMARY
51571;IA;SILVER CITY;STANDARD;PRIMARY
51572;IA;SOLDIER;STANDARD;PRIMARY
51573;IA;STANTON;STANDARD;PRIMARY
51653;IA;TABOR;STANDARD;PRIMARY
51654;IA;THURMAN;STANDARD;PRIMARY
51654;IA;BARTLETT;STANDARD;ACCEPTABLE
51575;IA;TREYNOR;STANDARD;PRIMARY
51548;IA;MC CLELLAND;STANDARD;PRIMARY
51548;IA;MCCLELLAND;STANDARD;NOT ACCEPTABLE
51576;IA;UNDERWOOD;STANDARD;PRIMARY
51577;IA;WALNUT;STANDARD;PRIMARY
51579;IA;WOODBINE;STANDARD;PRIMARY
51656;IA;YORKTOWN;PO BOX;PRIMARY
51510;IA;CARTER LAKE;STANDARD;PRIMARY
67510;KS;ABBYVILLE;STANDARD;PRIMARY
67568;KS;PLEVNA;STANDARD;PRIMARY
67410;KS;ABILENE;STANDARD;PRIMARY
67410;KS;INDUSTRY;STANDARD;ACCEPTABLE
67410;KS;MANCHESTER;STANDARD;ACCEPTABLE
66830;KS;ADMIRE;STANDARD;PRIMARY
67621;KS;AGRA;STANDARD;PRIMARY
67511;KS;ALBERT;STANDARD;PRIMARY
67512;KS;ALDEN;STANDARD;PRIMARY
67513;KS;ALEXANDER;STANDARD;PRIMARY
66833;KS;ALLEN;STANDARD;PRIMARY
66833;KS;BUSHONG;STANDARD;ACCEPTABLE
66401;KS;ALMA;STANDARD;PRIMARY
66501;KS;MC FARLAND;PO BOX;PRIMARY
66501;KS;ALMA;PO BOX;ACCEPTABLE
66501;KS;MCFARLAND;PO BOX;NOT ACCEPTABLE
67622;KS;ALMENA;STANDARD;PRIMARY
67330;KS;ALTAMONT;STANDARD;PRIMARY
66834;KS;ALTA VISTA;STANDARD;PRIMARY
67623;KS;ALTON;STANDARD;PRIMARY
66835;KS;AMERICUS;STANDARD;PRIMARY
67001;KS;ANDALE;STANDARD;PRIMARY
67002;KS;ANDOVER;STANDARD;PRIMARY
67003;KS;ANTHONY;STANDARD;PRIMARY
67150;KS;WALDRON;STANDARD;PRIMARY
67150;KS;ANTHONY;STANDARD;NOT ACCEPTABLE
67004;KS;ARGONIA;STANDARD;PRIMARY
67005;KS;ARKANSAS CITY;STANDARD;PRIMARY
67005;KS;PARKERFIELD;STANDARD;ACCEPTABLE
67005;KS;SILVERDALE;STANDARD;NOT ACCEPTABLE
67514;KS;ARLINGTON;STANDARD;PRIMARY
67831;KS;ASHLAND;STANDARD;PRIMARY
67416;KS;ASSARIA;STANDARD;PRIMARY
67416;KS;MENTOR;STANDARD;ACCEPTABLE
66932;KS;ATHOL;STANDARD;PRIMARY
67008;KS;ATLANTA;STANDARD;PRIMARY
67009;KS;ATTICA;STANDARD;PRIMARY
67730;KS;ATWOOD;STANDARD;PRIMARY
67744;KS;LUDELL;STANDARD;PRIMARY
66402;KS;AUBURN;STANDARD;PRIMARY
67010;KS;AUGUSTA;STANDARD;PRIMARY
67417;KS;AURORA;STANDARD;PRIMARY
66403;KS;AXTELL;STANDARD;PRIMARY
66404;KS;BAILEYVILLE;STANDARD;PRIMARY
67418;KS;BARNARD;STANDARD;PRIMARY
66933;KS;BARNES;STANDARD;PRIMARY
67332;KS;BARTLETT;STANDARD;PRIMARY
67516;KS;BAZINE;STANDARD;PRIMARY
66406;KS;BEATTIE;STANDARD;PRIMARY
67013;KS;BELLE PLAINE;STANDARD;PRIMARY
66935;KS;BELLEVILLE;STANDARD;PRIMARY
67420;KS;BELOIT;STANDARD;PRIMARY
67420;KS;SCOTTSVILLE;STANDARD;ACCEPTABLE
67519;KS;BELPRE;STANDARD;PRIMARY
66407;KS;BELVUE;STANDARD;PRIMARY
67422;KS;BENNINGTON;STANDARD;PRIMARY
67016;KS;BENTLEY;PO BOX;PRIMARY
67017;KS;BENTON;STANDARD;PRIMARY
66408;KS;BERN;STANDARD;PRIMARY
66409;KS;BERRYTON;STANDARD;PRIMARY
67423;KS;BEVERLY;STANDARD;PRIMARY
67731;KS;BIRD CITY;STANDARD;PRIMARY
67520;KS;BISON;STANDARD;PRIMARY
66411;KS;BLUE RAPIDS;STANDARD;PRIMARY
67018;KS;BLUFF CITY;STANDARD;PRIMARY
67625;KS;BOGUE;STANDARD;PRIMARY
66412;KS;BREMEN;STANDARD;PRIMARY
67732;KS;BREWSTER;STANDARD;PRIMARY
67743;KS;LEVANT;STANDARD;PRIMARY
67425;KS;BROOKVILLE;STANDARD;PRIMARY
67521;KS;BROWNELL;STANDARD;PRIMARY
67834;KS;BUCKLIN;STANDARD;PRIMARY
67522;KS;BUHLER;STANDARD;PRIMARY
67626;KS;BUNKER HILL;STANDARD;PRIMARY
67019;KS;BURDEN;STANDARD;PRIMARY
67523;KS;BURDETT;STANDARD;PRIMARY
66838;KS;BURDICK;STANDARD;PRIMARY
66413;KS;BURLINGAME;STANDARD;PRIMARY
66839;KS;BURLINGTON;STANDARD;PRIMARY
66839;KS;NEW STRAWN;STANDARD;ACCEPTABLE
66840;KS;BURNS;STANDARD;PRIMARY
66936;KS;BURR OAK;STANDARD;PRIMARY
67020;KS;BURRTON;STANDARD;PRIMARY
67427;KS;BUSHTON;STANDARD;PRIMARY
67022;KS;CALDWELL;STANDARD;PRIMARY
67022;KS;CORBIN;STANDARD;NOT ACCEPTABLE
67023;KS;CAMBRIDGE;STANDARD;PRIMARY
67333;KS;CANEY;STANDARD;PRIMARY
67428;KS;CANTON;STANDARD;PRIMARY
66414;KS;CARBONDALE;STANDARD;PRIMARY
66842;KS;CASSODAY;STANDARD;PRIMARY
66862;KS;MATFIELD GREEN;STANDARD;PRIMARY
66862;KS;MATFIELD GRN;STANDARD;ACCEPTABLE
66862;KS;CASSODAY;STANDARD;NOT ACCEPTABLE
67627;KS;CATHARINE;PO BOX;PRIMARY
67430;KS;CAWKER CITY;STANDARD;PRIMARY
67628;KS;CEDAR;STANDARD;PRIMARY
66843;KS;CEDAR POINT;STANDARD;PRIMARY
66843;KS;CLEMENTS;STANDARD;ACCEPTABLE
67024;KS;CEDAR VALE;STANDARD;PRIMARY
67024;KS;HEWINS;STANDARD;NOT ACCEPTABLE
66415;KS;CENTRALIA;STANDARD;PRIMARY
67431;KS;CHAPMAN;STANDARD;PRIMARY
67524;KS;CHASE;STANDARD;PRIMARY
67334;KS;CHAUTAUQUA;PO BOX;PRIMARY
67025;KS;CHENEY;STANDARD;PRIMARY
67335;KS;CHERRYVALE;STANDARD;PRIMARY
67336;KS;CHETOPA;STANDARD;PRIMARY
67835;KS;CIMARRON;STANDARD;PRIMARY
67835;KS;KALVESTA;STANDARD;ACCEPTABLE
66416;KS;CIRCLEVILLE;STANDARD;PRIMARY
67525;KS;CLAFLIN;STANDARD;PRIMARY
67525;KS;BEAVER;STANDARD;ACCEPTABLE
67525;KS;ODIN;STANDARD;ACCEPTABLE
67432;KS;CLAY CENTER;STANDARD;PRIMARY
67432;KS;OAKHILL;STANDARD;ACCEPTABLE
67026;KS;CLEARWATER;STANDARD;PRIMARY
66937;KS;CLIFTON;STANDARD;PRIMARY
66930;KS;AGENDA;STANDARD;PRIMARY
66938;KS;CLYDE;STANDARD;PRIMARY
67028;KS;COATS;STANDARD;PRIMARY
67028;KS;BELVIDERE;STANDARD;ACCEPTABLE
67337;KS;COFFEYVILLE;STANDARD;PRIMARY
67337;KS;ANGOLA;STANDARD;NOT ACCEPTABLE
67701;KS;COLBY;STANDARD;PRIMARY
67029;KS;COLDWATER;STANDARD;PRIMARY
67631;KS;COLLYER;STANDARD;PRIMARY
67030;KS;COLWICH;STANDARD;PRIMARY
66901;KS;CONCORDIA;STANDARD;PRIMARY
66901;KS;AMES;STANDARD;ACCEPTABLE
66901;KS;RICE;STANDARD;ACCEPTABLE
67031;KS;CONWAY SPRINGS;STANDARD;PRIMARY
67031;KS;CONWAY SPGS;STANDARD;ACCEPTABLE
67836;KS;COOLIDGE;PO BOX;PRIMARY
67837;KS;COPELAND;STANDARD;PRIMARY
66845;KS;COTTONWOOD FALLS;STANDARD;PRIMARY
66845;KS;COTTONWD FLS;STANDARD;ACCEPTABLE
66846;KS;COUNCIL GROVE;STANDARD;PRIMARY
66846;KS;DUNLAP;STANDARD;ACCEPTABLE
66873;KS;WILSEY;STANDARD;PRIMARY
66873;KS;COUNCIL GROVE;STANDARD;ACCEPTABLE
66939;KS;COURTLAND;STANDARD;PRIMARY
66940;KS;CUBA;STANDARD;PRIMARY
67035;KS;CUNNINGHAM;STANDARD;PRIMARY
67035;KS;PENALOSA;STANDARD;ACCEPTABLE
67632;KS;DAMAR;STANDARD;PRIMARY
67036;KS;DANVILLE;STANDARD;PRIMARY
67340;KS;DEARING;PO BOX;PRIMARY
67838;KS;DEERFIELD;STANDARD;PRIMARY
66418;KS;DELIA;STANDARD;PRIMARY
67436;KS;DELPHOS;STANDARD;PRIMARY
66419;KS;DENISON;STANDARD;PRIMARY
67341;KS;DENNIS;STANDARD;PRIMARY
67037;KS;DERBY;STANDARD;PRIMARY
67038;KS;DEXTER;STANDARD;PRIMARY
67102;KS;MAPLE CITY;STANDARD;PRIMARY
67839;KS;DIGHTON;STANDARD;PRIMARY
67839;KS;SHIELDS;STANDARD;ACCEPTABLE
67801;KS;DODGE CITY;STANDARD;PRIMARY
67801;KS;FORT DODGE;STANDARD;ACCEPTABLE
67843;KS;FORT DODGE;STANDARD;PRIMARY
67843;KS;DODGE CITY;STANDARD;ACCEPTABLE
67634;KS;DORRANCE;STANDARD;PRIMARY
67039;KS;DOUGLASS;STANDARD;PRIMARY
66420;KS;DOVER;PO BOX;PRIMARY
67437;KS;DOWNS;STANDARD;PRIMARY
67438;KS;DURHAM;STANDARD;PRIMARY
66849;KS;DWIGHT;STANDARD;PRIMARY
67342;KS;EDNA;STANDARD;PRIMARY
67733;KS;EDSON;STANDARD;PRIMARY
67041;KS;ELBING;PO BOX;PRIMARY
67042;KS;EL DORADO;STANDARD;PRIMARY
67344;KS;ELK CITY;STANDARD;PRIMARY
67345;KS;ELK FALLS;STANDARD;PRIMARY
67950;KS;ELKHART;STANDARD;PRIMARY
67526;KS;ELLINWOOD;STANDARD;PRIMARY
67637;KS;ELLIS;STANDARD;PRIMARY
67656;KS;OGALLAH;STANDARD;PRIMARY
67439;KS;ELLSWORTH;STANDARD;PRIMARY
66850;KS;ELMDALE;STANDARD;PRIMARY
66422;KS;EMMETT;STANDARD;PRIMARY
66801;KS;EMPORIA;STANDARD;PRIMARY
67840;KS;ENGLEWOOD;PO BOX;PRIMARY
67841;KS;ENSIGN;STANDARD;PRIMARY
67441;KS;ENTERPRISE;STANDARD;PRIMARY
66941;KS;ESBON;STANDARD;PRIMARY
66423;KS;ESKRIDGE;STANDARD;PRIMARY
67012;KS;BEAUMONT;PO BOX;PRIMARY
67045;KS;EUREKA;STANDARD;PRIMARY
67045;KS;REECE;STANDARD;NOT ACCEPTABLE
66424;KS;EVEREST;STANDARD;PRIMARY
66425;KS;FAIRVIEW;STANDARD;PRIMARY
67047;KS;FALL RIVER;STANDARD;PRIMARY
67442;KS;FALUN;STANDARD;PRIMARY
66851;KS;FLORENCE;STANDARD;PRIMARY
67842;KS;FORD;STANDARD;PRIMARY
67842;KS;KINGSDOWN;STANDARD;ACCEPTABLE
66942;KS;FORMOSO;STANDARD;PRIMARY
67844;KS;FOWLER;STANDARD;PRIMARY
66427;KS;FRANKFORT;STANDARD;PRIMARY
66427;KS;LILLIS;STANDARD;NOT ACCEPTABLE
67049;KS;FREEPORT;STANDARD;PRIMARY
67443;KS;GALVA;STANDARD;PRIMARY
67846;KS;GARDEN CITY;STANDARD;PRIMARY
67868;KS;PIERCEVILLE;STANDARD;PRIMARY
67868;KS;GARDEN CITY;STANDARD;ACCEPTABLE
67050;KS;GARDEN PLAIN;STANDARD;PRIMARY
67529;KS;GARFIELD;STANDARD;PRIMARY
67638;KS;GAYLORD;STANDARD;PRIMARY
67444;KS;GENESEO;STANDARD;PRIMARY
67051;KS;GEUDA SPRINGS;STANDARD;PRIMARY
67051;KS;ASHTON;STANDARD;NOT ACCEPTABLE
67445;KS;GLASCO;STANDARD;PRIMARY
67446;KS;GLEN ELDER;STANDARD;PRIMARY
67052;KS;GODDARD;STANDARD;PRIMARY
67053;KS;GOESSEL;PO BOX;PRIMARY
66417;KS;CORNING;STANDARD;PRIMARY
66428;KS;GOFF;STANDARD;PRIMARY
67735;KS;GOODLAND;STANDARD;PRIMARY
67640;KS;GORHAM;STANDARD;PRIMARY
67736;KS;GOVE;STANDARD;PRIMARY
67737;KS;GRAINFIELD;STANDARD;PRIMARY
66429;KS;GRANTVILLE;STANDARD;PRIMARY
67530;KS;GREAT BEND;STANDARD;PRIMARY
67530;KS;DUNDEE;STANDARD;ACCEPTABLE
67530;KS;HEIZER;STANDARD;ACCEPTABLE
67447;KS;GREEN;STANDARD;PRIMARY
66943;KS;GREENLEAF;STANDARD;PRIMARY
67054;KS;GREENSBURG;STANDARD;PRIMARY
67346;KS;GRENOLA;STANDARD;PRIMARY
66852;KS;GRIDLEY;STANDARD;PRIMARY
67738;KS;GRINNELL;STANDARD;PRIMARY
67448;KS;GYPSUM;STANDARD;PRIMARY
67448;KS;CARLTON;STANDARD;ACCEPTABLE
66944;KS;HADDAM;STANDARD;PRIMARY
67056;KS;HALSTEAD;STANDARD;PRIMARY
66853;KS;HAMILTON;STANDARD;PRIMARY
66945;KS;HANOVER;STANDARD;PRIMARY
67849;KS;HANSTON;STANDARD;PRIMARY
67057;KS;HARDTNER;STANDARD;PRIMARY
67058;KS;HARPER;STANDARD;PRIMARY
67058;KS;DUQUOIN;STANDARD;NOT ACCEPTABLE
66854;KS;HARTFORD;STANDARD;PRIMARY
66431;KS;HARVEYVILLE;STANDARD;PRIMARY
67347;KS;HAVANA;STANDARD;PRIMARY
67543;KS;HAVEN;STANDARD;PRIMARY
67059;KS;HAVILAND;STANDARD;PRIMARY
67059;KS;TROUSDALE;STANDARD;NOT ACCEPTABLE
67601;KS;HAYS;STANDARD;PRIMARY
67601;KS;ANTONINO;STANDARD;ACCEPTABLE
67660;KS;PFEIFER;PO BOX;PRIMARY
67667;KS;SCHOENCHEN;PO BOX;PRIMARY
67667;KS;HAYS;PO BOX;ACCEPTABLE
67060;KS;HAYSVILLE;STANDARD;PRIMARY
67850;KS;HEALY;STANDARD;PRIMARY
67449;KS;HERINGTON;STANDARD;PRIMARY
67449;KS;DELAVAN;STANDARD;ACCEPTABLE
67449;KS;LATIMER;STANDARD;ACCEPTABLE
67739;KS;HERNDON;STANDARD;PRIMARY
67062;KS;HESSTON;STANDARD;PRIMARY
66434;KS;HIAWATHA;STANDARD;PRIMARY
66434;KS;RESERVE;STANDARD;ACCEPTABLE
66434;KS;WILLIS;STANDARD;ACCEPTABLE
66434;KS;HAMLIN;STANDARD;NOT ACCEPTABLE
67642;KS;HILL CITY;STANDARD;PRIMARY
67659;KS;PENOKEE;STANDARD;PRIMARY
67063;KS;HILLSBORO;STANDARD;PRIMARY
67544;KS;HOISINGTON;STANDARD;PRIMARY
67544;KS;SUSANK;STANDARD;ACCEPTABLE
67851;KS;HOLCOMB;STANDARD;PRIMARY
66946;KS;HOLLENBERG;STANDARD;PRIMARY
66436;KS;HOLTON;STANDARD;PRIMARY
67450;KS;HOLYROOD;STANDARD;PRIMARY
66438;KS;HOME;STANDARD;PRIMARY
67451;KS;HOPE;STANDARD;PRIMARY
67451;KS;NAVARRE;STANDARD;ACCEPTABLE
66439;KS;HORTON;STANDARD;PRIMARY
67349;KS;HOWARD;STANDARD;PRIMARY
67740;KS;HOXIE;STANDARD;PRIMARY
67740;KS;STUDLEY;STANDARD;ACCEPTABLE
66440;KS;HOYT;STANDARD;PRIMARY
67545;KS;HUDSON;STANDARD;PRIMARY
67951;KS;HUGOTON;STANDARD;PRIMARY
67452;KS;HUNTER;STANDARD;PRIMARY
67501;KS;HUTCHINSON;STANDARD;PRIMARY
67501;KS;WILLOWBROOK;STANDARD;ACCEPTABLE
67502;KS;HUTCHINSON;STANDARD;PRIMARY
67502;KS;MEDORA;STANDARD;ACCEPTABLE
67504;KS;HUTCHINSON;PO BOX;PRIMARY
67505;KS;SOUTH HUTCHINSON;STANDARD;PRIMARY
67505;KS;HUTCHINSON;STANDARD;ACCEPTABLE
